param,name,side
p_70095_1_,sneaking,2
p_70097_1_,source,2
p_70097_2_,amount,2
p_70099_1_,itemStackIn,2
p_70099_2_,offsetY,2
p_70100_1_,entityIn,2
p_70101_1_,yaw,2
p_70101_2_,pitch,2
p_70105_1_,width,2
p_70105_2_,height,2
p_70107_1_,x,2
p_70107_3_,y,2
p_70107_5_,z,2
p_70108_1_,entityIn,2
p_70109_1_,tagCompund,2
p_70112_1_,distance,0
p_70114_1_,entityIn,2
p_70298_1_,index,2
p_70298_2_,count,2
p_70299_1_,index,2
p_70299_2_,stack,2
p_70300_1_,player,2
p_70301_1_,slotIn,2
p_70304_1_,index,2
p_70620_1_,itemStackIn,0
p_70999_2_,updateWorldFlag,2
p_70999_3_,setSpawn,2
p_71010_1_,itemStackIn,2
p_71018_1_,x,2
p_71018_2_,y,2
p_71018_3_,z,2
p_71019_1_,itemStackIn,2
p_71027_1_,dimensionId,2
p_71033_1_,gameType,2
p_71059_1_,targetEntity,2
p_71188_1_,allowPvp,2
p_71189_1_,host,1
p_71191_1_,maxBuildHeight,2
p_71192_1_,message,2
p_71194_1_,enable,2
p_71198_1_,msg,1
p_71201_1_,msg,1
p_71204_1_,demo,2
p_71205_1_,motdIn,2
p_71206_1_,type,2
p_71206_2_,allowCheats,2
p_71208_1_,port,1
p_71209_1_,fileName,2
p_71216_1_,message,2
p_71216_2_,percent,2
p_71218_1_,dimension,2
p_71224_1_,owner,2
p_71228_1_,report,2
p_71229_1_,online,2
p_71230_1_,report,2
p_71235_1_,gameMode,2
p_71236_1_,msg,2
p_71244_1_,msg,1
p_71245_1_,allow,2
p_71248_1_,sender,2
p_71248_2_,input,2
p_71251_1_,spawnAnimals,2
p_71252_1_,command,1
p_71253_1_,keyPair,2
p_71257_1_,spawnNpcs,2
p_71261_1_,name,2
p_71267_1_,dontLog,2
p_71327_1_,key,1
p_71327_2_,defaultValue,1
p_71328_1_,key,1
p_71328_2_,value,1
p_71330_1_,key,1
p_71330_2_,defaultValue,1
p_71331_1_,input,1
p_71331_2_,sender,1
p_71332_1_,key,1
p_71332_2_,defaultValue,1
p_71351_1_,serverDataIn,0
p_71353_1_,worldClientIn,0
p_71353_2_,loadingMessage,0
p_71354_1_,dimension,0
p_71361_1_,message,0
p_71366_1_,elapsedTicksTime,0
p_71367_1_,serverHostname,0
p_71367_2_,serverPort,0
p_71370_1_,width,0
p_71370_2_,height,0
p_71371_1_,folderName,0
p_71371_2_,worldName,0
p_71371_3_,worldSettingsIn,0
p_71377_1_,crashReportIn,0
p_71383_1_,keyCount,0
p_71392_1_,width,0
p_71392_2_,height,0
p_71392_3_,width2,0
p_71392_4_,height2,0
p_71392_5_,stdTextureWidth,0
p_71392_6_,stdTextureHeight,0
p_71396_1_,theCrash,0
p_71403_1_,worldClientIn,0
p_71404_1_,crash,0
p_71515_1_,sender,2
p_71515_2_,args,2
p_71516_1_,sender,2
p_71516_2_,args,2
p_71518_1_,sender,2
p_71519_1_,sender,2
p_71521_0_,sender,2
p_71523_0_,original,2
p_71523_1_,region,2
p_71526_0_,sender,2
p_71526_1_,str,2
p_71527_0_,elements,2
p_71528_0_,sender,2
p_71528_1_,str,2
p_71528_2_,min,2
p_71529_0_,command,2
p_71530_0_,args,2
p_71530_1_,possibilities,2
p_71531_0_,args,2
p_71531_1_,possibilities,2
p_71532_0_,sender,2
p_71532_1_,str,2
p_71532_2_,min,2
p_71532_3_,max,2
p_71565_0_,input,2
p_71566_0_,character,2
p_71569_1_,x,2
p_71569_2_,y,2
p_71569_3_,z,2
p_71571_1_,x,2
p_71571_2_,y,2
p_71571_3_,z,2
p_72314_1_,x,2
p_72314_3_,y,2
p_72314_5_,z,2
p_72315_1_,vec,2
p_72316_1_,other,2
p_72317_1_,x,2
p_72317_3_,y,2
p_72317_5_,z,2
p_72318_1_,vec,2
p_72319_1_,vec,2
p_72321_1_,x,2
p_72321_3_,y,2
p_72321_5_,z,2
p_72322_1_,other,2
p_72323_1_,other,2
p_72324_1_,x1,2
p_72324_11_,z2,2
p_72324_3_,y1,2
p_72324_5_,z1,2
p_72324_7_,x2,2
p_72324_9_,y2,2
p_72325_1_,x,2
p_72325_3_,y,2
p_72325_5_,z,2
p_72326_1_,other,2
p_72328_1_,other,2
p_72330_0_,x1,2
p_72330_10_,z2,2
p_72330_2_,y1,2
p_72330_4_,z1,2
p_72330_6_,x2,2
p_72330_8_,y2,2
p_72331_1_,x,2
p_72331_3_,y,2
p_72331_5_,z,2
p_72333_1_,vec,2
p_72354_1_,player,2
p_72354_2_,worldIn,2
p_72355_1_,netManager,2
p_72355_2_,player,2
p_72356_1_,player,2
p_72356_2_,dimension,2
p_72358_1_,player,2
p_72367_1_,player,2
p_72368_1_,player,2
p_72368_2_,dimension,2
p_72368_3_,conqueredEnd,2
p_72371_1_,whitelistEnabled,2
p_72375_1_,player,2
p_72375_2_,worldIn,2
p_72377_1_,player,2
p_72380_1_,player,2
p_72382_1_,address,2
p_72385_1_,player,2
p_72391_1_,player,2
p_72429_1_,vec,2
p_72429_2_,x,2
p_72430_1_,vec,2
p_72431_1_,vec,0
p_72434_1_,vec,2
p_72434_2_,z,2
p_72435_1_,vec,2
p_72435_2_,y,2
p_72436_1_,vec,2
p_72438_1_,vec,2
p_72439_1_,x,2
p_72439_3_,y,2
p_72439_5_,z,2
p_72440_1_,angle,2
p_72441_1_,x,2
p_72441_3_,y,2
p_72441_5_,z,2
p_72442_1_,angle,2
p_72443_0_,x,2
p_72443_2_,y,2
p_72443_4_,z,2
p_72444_1_,vec,0
p_72445_1_,x,2
p_72445_3_,y,2
p_72445_5_,z,2
p_72446_1_,angle,0
p_72593_1_,currentTime,1
p_72601_1_,socket,1
p_72604_1_,socket,1
p_72604_2_,removeFromList,1
p_72605_1_,socket,1
p_72605_2_,removeFromList,1
p_72606_1_,msg,1
p_72607_1_,msg,1
p_72608_1_,socket,1
p_72609_1_,msg,1
p_72610_1_,msg,1
p_72612_1_,logWarning,1
p_72620_1_,data,1
p_72620_2_,requestPacket,1
p_72621_1_,requestPacket,1
p_72622_1_,requestPacket,1
p_72623_1_,exception,1
p_72624_1_,requestPacket,1
p_72625_1_,address,1
p_72627_1_,requestPacket,1
p_72654_3_,message,1
p_72663_0_,input,1
p_72667_1_,data,1
p_72668_1_,data,1
p_72670_1_,data,1
p_72671_1_,data,1
p_72704_1_,soundName,2
p_72704_2_,x,2
p_72704_4_,y,2
p_72704_6_,z,2
p_72704_8_,volume,2
p_72704_9_,pitch,2
p_72807_1_,x,2
p_72807_2_,z,2
p_72834_1_,x,2
p_72834_2_,y,2
p_72834_3_,z,2
p_72834_4_,byWater,2
p_72850_1_,x,2
p_72850_2_,y,2
p_72850_3_,z,2
p_72856_1_,entityIn,2
p_72856_2_,distance,2
p_72864_1_,x,2
p_72864_2_,y,2
p_72864_3_,z,2
p_72869_1_,particleName,2
p_72869_10_,velocityY,2
p_72869_12_,velocityZ,2
p_72869_2_,x,2
p_72869_4_,y,2
p_72869_6_,z,2
p_72869_8_,velocityX,2
p_72877_1_,time,2
p_72878_1_,x,2
p_72878_2_,y,2
p_72878_3_,z,2
p_72878_4_,directionIn,2
p_72879_1_,x,2
p_72879_2_,y,2
p_72879_3_,z,2
p_72879_4_,directionIn,2
p_72884_1_,x,2
p_72884_2_,y,2
p_72884_3_,z,2
p_72886_1_,player,2
p_72886_2_,x,2
p_72886_3_,y,2
p_72886_4_,z,2
p_72886_5_,side,2
p_72889_1_,player,2
p_72889_3_,x,2
p_72889_4_,y,2
p_72889_5_,z,2
p_72890_1_,entityIn,2
p_72890_2_,distance,2
p_72891_1_,hostile,2
p_72891_2_,peaceful,2
p_72894_1_,strength,0
p_72897_1_,entityIn,0
p_72908_1_,x,2
p_72908_3_,y,2
p_72908_5_,z,2
p_72908_7_,soundName,2
p_72908_8_,volume,2
p_72908_9_,pitch,2
p_72914_1_,report,2
p_72924_1_,name,2
p_72926_2_,x,2
p_72926_3_,y,2
p_72926_4_,z,2
p_72934_1_,recordName,2
p_72934_2_,x,2
p_72934_3_,y,2
p_72934_4_,z,2
p_72951_1_,x,2
p_72951_2_,y,2
p_72951_3_,z,2
p_72958_1_,x,2
p_72958_2_,y,2
p_72958_3_,z,2
p_72960_1_,entityIn,2
p_72962_1_,player,2
p_72962_2_,x,2
p_72962_3_,y,2
p_72962_4_,z,2
p_72977_1_,x,2
p_72977_3_,y,2
p_72977_5_,z,2
p_72977_7_,distance,2
p_72980_1_,x,2
p_72980_10_,distanceDelay,2
p_72980_3_,y,2
p_72980_5_,z,2
p_72980_7_,soundName,2
p_72980_8_,volume,2
p_72980_9_,pitch,2
p_73078_1_,player,2
p_73078_2_,worldIn,2
p_73078_3_,stack,2
p_73107_1_,damage,0
p_73667_1_,key,1
p_73667_2_,value,1
p_73669_1_,key,1
p_73669_2_,defaultValue,1
p_73670_1_,key,1
p_73670_2_,defaultValue,1
p_73671_1_,key,1
p_73671_2_,defaultValue,1
p_73728_1_,x,0
p_73728_2_,startY,0
p_73728_3_,endY,0
p_73728_4_,color,0
p_73729_1_,x,0
p_73729_2_,y,0
p_73729_3_,textureX,0
p_73729_4_,textureY,0
p_73729_5_,width,0
p_73729_6_,height,0
p_73730_1_,startX,0
p_73730_2_,endX,0
p_73730_3_,y,0
p_73730_4_,color,0
p_73731_1_,fontRendererIn,0
p_73731_2_,text,0
p_73731_3_,x,0
p_73731_4_,y,0
p_73731_5_,color,0
p_73732_1_,fontRendererIn,0
p_73732_2_,text,0
p_73732_3_,x,0
p_73732_4_,y,0
p_73732_5_,color,0
p_73733_1_,left,0
p_73733_2_,top,0
p_73733_3_,right,0
p_73733_4_,bottom,0
p_73733_5_,startColor,0
p_73733_6_,endColor,0
p_73734_0_,left,0
p_73734_1_,top,0
p_73734_2_,right,0
p_73734_3_,bottom,0
p_73734_4_,color,0
p_73863_1_,mouseX,0
p_73863_2_,mouseY,0
p_73863_3_,partialTicks,0
p_73864_1_,mouseX,0
p_73864_2_,mouseY,0
p_73864_3_,mouseButton,0
p_73869_1_,typedChar,0
p_73869_2_,keyCode,0
p_73878_1_,result,0
p_73878_2_,id,0
p_74507_0_,keyCode,0
p_74510_0_,keyCode,0
p_74510_1_,pressed,0
p_74734_1_,output,2
p_74744_1_,i,0
p_74757_1_,key,2
p_74757_2_,value,2
p_74759_1_,key,2
p_74760_1_,key,2
p_74762_1_,key,2
p_74763_1_,key,2
p_74764_1_,key,2
p_74765_1_,key,2
p_74767_1_,key,2
p_74768_1_,key,2
p_74768_2_,value,2
p_74769_1_,key,2
p_74770_1_,key,2
p_74771_1_,key,2
p_74772_1_,key,2
p_74772_2_,value,2
p_74773_1_,key,2
p_74773_2_,value,2
p_74774_1_,key,2
p_74774_2_,value,2
p_74775_1_,key,2
p_74776_1_,key,2
p_74776_2_,value,2
p_74777_1_,key,2
p_74777_2_,value,2
p_74778_1_,key,2
p_74778_2_,value,2
p_74779_1_,key,2
p_74780_1_,key,2
p_74780_2_,value,2
p_74781_1_,key,2
p_74782_1_,key,2
p_74782_2_,value,2
p_74783_1_,key,2
p_74783_2_,value,2
p_75140_1_,player,2
p_75140_2_,id,2
p_75144_1_,slotId,2
p_75144_2_,clickedButton,2
p_75144_3_,mode,2
p_75144_4_,player,2
p_75145_1_,player,2
p_75214_1_,stack,2
p_75230_1_,trade,2
p_75230_2_,firstItem,2
p_75230_3_,secondItem,2
p_75849_1_,point,2
p_75904_1_,areaX,2
p_75904_2_,areaY,2
p_75904_3_,areaWidth,2
p_75904_4_,areaHeight,2
p_76179_0_,data,2
p_76318_1_,name,2
p_76320_1_,name,2
p_76600_1_,x,2
p_76600_2_,z,2
p_76611_1_,x,2
p_76611_2_,z,2
p_77124_1_,enable,2
p_77130_0_,type,2
p_77132_1_,version,2
p_77621_1_,worldIn,2
p_77621_2_,player,2
p_77621_3_,useLiquids,2
p_77644_1_,stack,2
p_77659_1_,itemStackIn,2
p_77659_2_,worldIn,2
p_77659_3_,player,2
p_77661_1_,stack,2
p_77663_1_,stack,2
p_77663_2_,worldIn,2
p_77663_3_,entityIn,2
p_77667_1_,stack,2
p_77844_2_,duration,2
p_77844_3_,amplifier,2
p_77844_4_,probability,2
p_78025_1_,texture,2
p_78259_1_,str,0
p_78259_2_,wrapWidth,0
p_78261_1_,text,0
p_78261_2_,x,0
p_78261_3_,y,0
p_78261_4_,color,0
p_78268_1_,str,0
p_78268_2_,x,0
p_78268_3_,y,0
p_78268_4_,wrapWidth,0
p_78268_5_,addShadow,0
p_78270_0_,formatChar,0
p_78271_1_,str,0
p_78271_2_,wrapWidth,0
p_78272_0_,colorChar,0
p_78276_1_,text,0
p_78276_2_,x,0
p_78276_3_,y,0
p_78276_4_,color,0
p_78279_1_,str,0
p_78279_2_,x,0
p_78279_3_,y,0
p_78279_4_,wrapWidth,0
p_78279_5_,textColor,0
p_78280_1_,str,0
p_78280_2_,wrapWidth,0
p_78370_1_,red,0
p_78370_2_,green,0
p_78370_3_,blue,0
p_78370_4_,alpha,0
p_78743_1_,x,0
p_78743_2_,y,0
p_78743_3_,z,0
p_78743_4_,side,0
p_78744_0_,minecraftIn,0
p_78744_1_,playerController,0
p_78744_2_,x,0
p_78744_3_,y,0
p_78744_4_,z,0
p_78744_5_,side,0
p_78745_1_,player,0
p_78751_1_,x,0
p_78751_2_,y,0
p_78751_3_,z,0
p_78751_4_,side,0
p_78752_1_,itemStackIn,0
p_78753_1_,windowId,0
p_78753_2_,slotId,0
p_78753_5_,player,0
p_78759_1_,x,0
p_78759_2_,y,0
p_78759_3_,z,0
p_78759_4_,side,0
p_78760_1_,player,0
p_78760_2_,worldIn,0
p_78760_3_,itemStackIn,0
p_78760_4_,x,0
p_78760_5_,y,0
p_78760_6_,z,0
p_78760_7_,side,0
p_78760_8_,hitVector,0
p_78761_1_,itemStackIn,0
p_78761_2_,slotId,0
p_78764_1_,player,0
p_78764_2_,targetEntity,0
p_78766_1_,player,0
p_78768_1_,player,0
p_78768_2_,targetEntity,0
p_78769_1_,player,0
p_78769_2_,worldIn,0
p_78769_3_,itemStackIn,0
p_78837_0_,nbtCompound,0
p_82141_1_,entityIn,2
p_82141_2_,unused,2
p_82142_1_,invisible,2
p_82149_1_,entityIn,2
p_82161_0_,armorSlot,2
p_82161_1_,itemTier,2
p_82358_1_,args,2
p_82358_2_,index,2
p_82359_0_,sender,2
p_82359_1_,username,2
p_82360_0_,sender,2
p_82360_1_,args,2
p_82360_2_,index,2
p_82363_0_,sender,2
p_82363_1_,str,2
p_82371_1_,other,2
p_82448_1_,entityIn,2
p_82449_1_,coordinates,2
p_82449_10_,teamName,2
p_82449_11_,worldIn,2
p_82449_2_,minRadius,2
p_82449_3_,maxRadius,2
p_82449_4_,maxAmount,2
p_82449_5_,gameMode,2
p_82449_6_,minXp,2
p_82449_7_,maxXp,2
p_82449_8_,scoreboardData,2
p_82449_9_,username,2
p_82482_1_,source,2
p_82482_2_,stack,2
p_82485_1_,source,2
p_82486_0_,worldIn,2
p_82486_1_,stack,2
p_82486_2_,speed,2
p_82486_4_,position,2
p_82487_1_,source,2
p_82487_2_,stack,2
p_82488_1_,facingIn,2
p_82489_1_,source,2
p_82489_2_,facingIn,2
p_82499_1_,worldIn,2
p_82499_2_,position,2
p_82580_1_,key,2
p_82733_1_,clazz,2
p_82733_2_,bb,2
p_82733_3_,selector,2
p_82846_1_,player,2
p_82846_2_,index,2
p_85029_1_,category,2
p_85030_1_,name,2
p_85030_2_,volume,2
p_85030_3_,pitch,2
p_85031_1_,entityIn,2
p_85182_1_,x,0
p_85182_2_,y,0
p_85182_3_,z,0
p_85187_1_,text,0
p_85187_2_,x,0
p_85187_3_,y,0
p_85187_4_,color,0
p_85187_5_,dropShadow,0
p_92088_1_,x,0
p_92088_11_,motionZ,0
p_92088_13_,compund,0
p_92088_3_,y,0
p_92088_5_,z,0
p_92088_7_,motionX,0
p_92088_9_,motionY,0
p_94041_1_,index,2
p_94041_2_,stack,2
p_94065_1_,x,0
p_94065_2_,y,0
p_94065_3_,icon,0
p_94065_4_,width,0
p_94065_5_,height,0
p_94527_0_,slotIn,2
p_94527_1_,stack,2
p_94527_2_,stackSizeMatters,2
p_94572_1_,x,2
p_94572_2_,y,2
p_94572_3_,z,2
p_94574_1_,x,2
p_94574_2_,y,2
p_94574_3_,z,2
p_94574_4_,directionIn,2
p_94577_1_,x,2
p_94577_2_,y,2
p_94577_3_,z,2
p_94581_1_,register,0
p_96290_1_,inWorld,2
p_96290_2_,x,2
p_96290_3_,y,2
p_96290_4_,z,2
p_96290_5_,player,2
p_96332_0_,sender,2
p_96332_1_,query,2
p_96333_0_,strings,2
p_96456_1_,scoreboardIn,2
p_96456_2_,player,2
p_96457_1_,player,2
p_96457_2_,scoreboardCriteria,2
p_98034_1_,player,0
p_98035_1_,tagCompund,2
p_98179_1_,x,2
p_98179_2_,y,2
p_98179_3_,z,2
p_i1020_1_,buttonId,0
p_i1020_2_,x,0
p_i1020_3_,y,0
p_i1020_4_,buttonText,0
p_i1021_1_,stateName,0
p_i1021_2_,id,0
p_i1040_1_,parentScreen,0
p_i1044_1_,textureManagerInstance,0
p_i1044_2_,skinCacheDirectory,0
p_i1044_3_,sessionService,0
p_i1052_2_,width,0
p_i1052_3_,height,0
p_i1063_1_,mc,0
p_i1085_1_,selectionListIn,0
p_i1103_1_,sessionIn,0
p_i1103_10_,version,0
p_i1103_11_,twitchDetails,0
p_i1103_12_,assetsJsonVersion,0
p_i1103_2_,displayWidth,0
p_i1103_3_,displayHeight,0
p_i1103_4_,fullscreen,0
p_i1103_5_,isDemo,0
p_i1103_6_,dataDir,0
p_i1103_7_,assetsDir,0
p_i1103_8_,resourcePackDir,0
p_i1103_9_,proxy,0
p_i1108_1_,x,2
p_i1108_3_,y,2
p_i1108_5_,z,2
p_i1138_1_,bansFile,2
p_i1144_1_,saveFile,2
p_i1188_1_,id,2
p_i1188_2_,statData,2
p_i1203_1_,worldIn,0
p_i1206_1_,message,1
p_i1206_2_,cause,1
p_i1207_1_,message,1
p_i1354_1_,x,2
p_i1354_2_,y,2
p_i1354_3_,z,2
p_i1355_1_,coords,2
p_i1368_1_,xCoord,2
p_i1368_3_,yCoord,2
p_i1368_5_,zCoord,2
p_i1490_1_,bansFile,2
p_i1500_1_,server,2
p_i1503_1_,server,1
p_i1508_1_,workDir,1
p_i1530_1_,server,2
p_i1530_2_,networkManagerIn,2
p_i1530_3_,player,2
p_i1533_1_,size,1
p_i1535_2_,requestPacket,1
p_i1537_2_,socket,1
p_i1582_1_,worldIn,2
p_i1709_1_,worldIn,2
p_i1709_2_,x,2
p_i1709_4_,y,2
p_i1709_6_,z,2
p_i1710_1_,worldIn,2
p_i1710_2_,x,2
p_i1710_4_,y,2
p_i1710_6_,z,2
p_i1710_8_,stack,2
p_i1812_1_,invPlayer,2
p_i1812_2_,teFurnace,2
p_i1853_1_,index,2
p_i1853_2_,label,2
p_i1960_1_,id,2
p_i1960_2_,name,2
p_i1960_3_,version,2
p_i1963_1_,worldIn,2
p_i2300_1_,x1,2
p_i2300_11_,z2,2
p_i2300_3_,y1,2
p_i2300_5_,z1,2
p_i2300_7_,x2,2
p_i2300_9_,y2,2
p_i2362_1_,serverIn,1
p_i45001_1_,description,0
p_i45001_2_,keyCode,0
p_i45001_3_,category,0
p_i45087_1_,resourceManager,0
p_i45087_2_,programName,0
p_i45091_1_,type,0
p_i45091_2_,shaderId,0
p_i45091_3_,filename,0
p_i45092_1_,name,0
p_i45092_2_,type,0
p_i45092_3_,count,0
p_i45092_4_,manager,0
p_i45103_1_,soundResource,0
p_i45107_1_,soundResource,0
p_i45107_2_,volume,0
p_i45107_3_,pitch,0
p_i45107_4_,xPosition,0
p_i45107_5_,yPosition,0
p_i45107_6_,zPosition,0
p_i45108_1_,soundResource,0
p_i45108_2_,volume,0
p_i45108_3_,pitch,0
p_i45108_4_,repeat,0
p_i45108_5_,repeatDelay,0
p_i45108_6_,attenuationType,0
p_i45108_7_,xPosition,0
p_i45108_8_,yPosition,0
p_i45108_9_,zPosition,0
p_i45140_1_,cipherIn,2
p_i45141_1_,cipher,2
p_i45142_1_,cipher,2
p_i45146_1_,inPacket,2
p_i45146_2_,inFutureListeners,2
p_i45147_1_,isClient,2
p_i45152_3_,protocolId,2
p_i45154_1_,wrapped,2
p_i45159_1_,msg,2
p_i45160_1_,translationKey,2
p_i45160_2_,args,2
p_i45161_1_,component,2
p_i45161_2_,message,2
p_i45162_1_,component,2
p_i45162_2_,index,2
p_i45163_1_,component,2
p_i45163_2_,cause,2
p_i45172_1_,ent,2
p_i45172_2_,animationType,2
p_i45175_1_,xcoord,2
p_i45175_2_,ycoord,2
p_i45175_3_,zcoord,2
p_i45175_4_,meta,2
p_i45175_5_,nbtTag,2
p_i45179_1_,component,2
p_i45180_1_,component,2
p_i45180_2_,chat,2
p_i45189_1_,channelName,2
p_i45189_2_,dataIn,2
p_i45190_1_,channelName,2
p_i45190_2_,dataIn,2
p_i45194_1_,stateIn,2
p_i45208_1_,capabilities,2
p_i45210_1_,player,2
p_i45210_2_,xPos,2
p_i45210_3_,yPos,2
p_i45210_4_,zPos,2
p_i45223_1_,healthIn,2
p_i45223_2_,foodLevelIn,2
p_i45223_3_,saturationIn,2
p_i45239_1_,msg,2
p_i45240_1_,messageIn,2
p_i45241_3_,statusId,2
p_i45242_1_,statusIn,2
p_i45250_3_,actionId,2
p_i45257_1_,capabilities,2
p_i45267_1_,profileIn,2
p_i45268_1_,serverId,2
p_i45268_2_,key,2
p_i45269_1_,reasonIn,2
p_i45270_1_,profileIn,2
p_i45272_1_,time,2
p_i45273_1_,responseIn,2
p_i45275_1_,nameIn,2
p_i45275_2_,protocolIn,2
p_i45281_1_,workDir,1
p_i45281_2_,proxy,1
p_i45286_1_,networkSystemIn,2
p_i45292_1_,server,2
p_i45295_1_,serverIn,2
p_i45295_2_,netManager,2
p_i45299_1_,serverIn,2
p_i45299_2_,netManager,2
p_i45300_2_,threadName,1
p_i45387_1_,name,2
p_i45387_2_,materialIn,2
p_i45393_1_,name,2
p_i45393_2_,volume,2
p_i45393_3_,frequency,2
p_i45394_1_,materialIn,2
p_i45395_1_,materialIn,2
p_i45396_1_,wooden,2
p_i45397_1_,type,2
p_i45411_1_,name,2
p_i45411_2_,materialIn,2
p_i45411_3_,ignoreSimilarity,2
p_i46314_1_,mc,0
p_i46323_1_,buttonId,0
p_i46323_2_,x,0
p_i46323_3_,y,0
p_i46323_4_,widthIn,0
p_i46323_5_,heightIn,0
p_i46323_6_,buttonText,0
p_i46336_1_,reasonIn,2
p_i46342_1_,size,2
p_i46372_1_,propertiesFile,1
p_i46373_1_,eulaFile,1
p_i46400_1_,workDir,2
p_i46400_2_,proxy,2
